TEO-FM-Var,TEO-Auto-Env,TEO-CB-Auto-Env,filename
3.2905662462042437e-09,1.9522509186207056e-08,"[2.2790204726353764e-09, 3.528818435822778e-10, 4.703852923392879e-11]",OAF_pole_disgust.wav
2.9467115918969525e-09,3.4426509969185546e-07,"[5.417476301629358e-09, 5.201364937255109e-08, 3.8837052413965315e-10]",OAF_nice_angry.wav
3.66601476626733e-09,1.3047938555339883e-08,"[2.8422625706964847e-10, 3.264268222618099e-09, 2.4345351226522105e-11]",OAF_pad_disgust.wav
2.834865907145309e-09,9.337661181738165e-10,"[7.112882661371268e-11, 2.7586052929372193e-11, 1.6831192262053637e-12]",OAF_door_neutral.wav
2.4426614279699e-09,3.5474787248042647e-08,"[7.270815047743237e-10, 1.4549229692303702e-09, 1.6240184694045035e-10]",OAF_fail_disgust.wav
7.412991590086311e-09,1.76003568455971e-05,"[3.4702368095542544e-08, 5.060032724240693e-07, 7.855718731120467e-07]",YAF_chair_fear.wav
5.112521343494271e-09,3.9746592976389637e-07,"[5.678697367131182e-09, 4.250749042210305e-10, 1.1542469522196996e-09]",YAF_which_sad.wav
3.5133355899862855e-09,6.7845409173895766e-09,"[1.3314612058538244e-10, 5.560400267604189e-10, 1.1341330042547964e-10]",OAF_shout_disgust.wav
2.4736622973645077e-09,8.665682183623764e-10,"[4.869429226983942e-11, 6.379086227944909e-11, 8.896116466380588e-13]",OAF_jar_neutral.wav
7.961392670993536e-09,1.757242235192074e-07,"[2.275930465784503e-09, 4.165600104495945e-08, 1.7362677929642924e-09]",YAF_wag_neutral.wav
8.86076407468864e-09,4.744490796050868e-05,"[4.6619067591899796e-07, 4.610739039551465e-06, 5.670170819899521e-07]",YAF_witch_happy.wav
2.538536322928024e-09,9.149435408949544e-10,"[3.8809637142181584e-11, 2.8546789893415144e-12, 1.0887886526995155e-12]",OAF_soup_sad.wav
4.552086203168186e-09,1.007512340725887e-07,"[1.074400090155116e-09, 1.5411446142800812e-10, 5.526185248883581e-10]",YAF_fail_sad.wav
7.573403654067667e-09,1.1865872855543821e-06,"[1.71894750728061e-09, 8.429391292790982e-09, 9.910918578256625e-08]",YAF_should_disgust.wav
2.583245573953915e-09,4.725849735259729e-10,"[4.077602175002845e-11, 1.9705655082898785e-11, 8.413288100221612e-13]",OAF_note_neutral.wav
7.651065415404703e-09,0.0010908765834786202,"[2.2413773471573922e-07, 2.263841559669027e-06, 0.00011475583980302875]",YAF_home_angry.wav
3.8922787549495516e-09,3.0878012319060553e-08,"[3.993770433157948e-10, 4.5340562306863675e-09, 1.8404543444803406e-11]",OAF_sour_ps.wav
4.331114363711812e-09,3.708869944948584e-07,"[2.310630340763057e-09, 3.7788007380397243e-10, 4.3745484554402845e-09]",YAF_tool_sad.wav
5.991147863968623e-09,1.0855105861688069e-07,"[6.217648358895833e-10, 4.824214406064335e-09, 7.537184633817087e-09]",YAF_lose_disgust.wav
2.552801843053382e-09,2.340371296128425e-08,"[4.785540593905294e-10, 9.464676734684535e-11, 7.786672657326569e-11]",OAF_wheat_ps.wav
5.117308445179186e-09,1.2674593592391591e-06,"[9.907351100774102e-09, 5.916013821998065e-07, 3.3043130319630664e-08]",YAF_lot_ps.wav
3.0423896673934404e-09,9.408609828451273e-08,"[5.676574889822387e-09, 1.2046569180691917e-09, 4.1597978402734e-09]",OAF_cheek_fear.wav
5.840525711062751e-09,1.1311418038322346e-06,"[1.0424516663546919e-08, 3.3090150599824054e-08, 1.722401022488333e-07]",YAF_peg_ps.wav
7.256042046732879e-09,3.171852048695416e-05,"[1.5705783517755333e-08, 1.6264564406057373e-07, 4.9356533489717295e-06]",YAF_soup_angry.wav
3.6039482402296495e-09,2.3866393454893115e-09,"[8.629233693367993e-11, 6.657014753745322e-11, 4.327161839127798e-12]",OAF_late_neutral.wav
2.3375851743983036e-09,4.404808585439164e-08,"[2.0281659942625855e-09, 1.4833737568851873e-09, 8.136291984582758e-12]",OAF_raise_fear.wav
7.747742676533096e-09,1.8407511845943106e-07,"[4.850071603995627e-10, 9.166275039286122e-09, 2.453103412848257e-08]",YAF_lease_disgust.wav
3.1662551072520168e-09,1.1636098338739023e-08,"[6.919220434912725e-10, 5.022981354065882e-10, 1.0567170454542267e-11]",OAF_gas_happy.wav
7.3309187538188515e-09,8.606798991989917e-06,"[1.2031471598831524e-07, 9.988804941239519e-07, 4.791702023856453e-07]",YAF_raid_fear.wav
2.376133412460694e-09,1.1784361674354687e-07,"[6.570196301113187e-09, 9.978831979856885e-09, 8.986801902392193e-11]",OAF_goal_angry.wav
3.5044782794840172e-09,6.129073277875991e-07,"[1.5738436114725638e-08, 2.0907265220625185e-07, 9.332818053950335e-11]",OAF_raise_angry.wav
7.199278605867029e-09,4.6315796507815305e-06,"[1.0065402133324293e-08, 6.328347699726504e-07, 2.680708999649964e-07]",YAF_white_fear.wav
3.974896260807186e-09,3.942993902842454e-09,"[4.302511137401241e-10, 2.2142511640670907e-10, 5.217342412293176e-11]",OAF_choice_ps.wav
7.765578796494777e-09,9.897136426614722e-08,"[2.429889212094662e-09, 1.6605014266027912e-08, 6.508657350589396e-10]",YAF_mob_neutral.wav
2.449274699075345e-09,1.2641489952881866e-09,"[5.3095500607073154e-11, 3.941518029344904e-11, 1.3427479415368063e-13]",OAF_pass_sad.wav
4.156516786901091e-09,3.492219892192401e-07,"[4.220045760537989e-09, 8.19918725214513e-09, 2.1395846889863227e-08]",YAF_goal_ps.wav
1.0057672436697207e-08,0.0003262300725955432,"[2.0135913249593406e-08, 1.1527070816287567e-06, 6.891011584974874e-05]",YAF_shack_angry.wav
1.237433045500321e-08,0.00014218589012557158,"[1.1004591119620453e-07, 1.1226774974512918e-05, 4.430543346209547e-06]",YAF_shirt_happy.wav
2.9772836560242214e-09,3.72780275805894e-09,"[3.3801571582745056e-10, 7.102281117330004e-11, 6.1765317727626545e-12]",OAF_keg_sad.wav
6.885558114444253e-09,2.355112629359358e-05,"[8.965847182677875e-09, 1.007356261394213e-07, 3.0219516124520427e-06]",YAF_road_angry.wav
9.271359993091376e-09,4.3480343957215406e-07,"[1.9857129361834284e-09, 1.5768479796480416e-08, 3.711386402102227e-08]",YAF_wash_disgust.wav
4.67264152915895e-09,5.119474800262774e-07,"[3.320427098699369e-08, 1.0121732122158133e-07, 2.4727347894880415e-10]",OAF_page_angry.wav
6.232418782678252e-09,1.854796488398523e-07,"[2.1667985856403716e-09, 4.429174820002765e-09, 3.6493533857505164e-09]",YAF_void_neutral.wav
3.6350214697531725e-09,4.3220139642839485e-07,"[1.3468087163000377e-08, 2.6193920756292988e-08, 9.993387815986265e-10]",OAF_bean_angry.wav
6.890559563649378e-09,2.3567833858139313e-05,"[6.565028589900544e-08, 2.2496619368848772e-07, 1.6314658407571847e-06]",YAF_keep_happy.wav
8.505948218753427e-09,6.903471727370125e-05,"[2.2763077968735848e-07, 1.0597289613902893e-05, 1.9379182876408597e-06]",YAF_half_happy.wav
2.8241665332860422e-09,1.5710873966355604e-07,"[2.2895401287996955e-09, 2.60542626491635e-08, 3.254006365559425e-11]",OAF_luck_disgust.wav
2.283704316402937e-09,1.3070505439931268e-09,"[7.424303395511361e-11, 1.315086826043489e-11, 4.766513808501161e-13]",OAF_ring_sad.wav
2.2567511448690264e-09,1.476015951880542e-09,"[1.3031544274660517e-10, 1.5271974265166693e-11, 2.0365890747407825e-12]",OAF_door_sad.wav
6.641063218663288e-09,2.9526089822248293e-07,"[2.25458254747869e-09, 1.2093506824409695e-08, 2.5703508403892853e-08]",YAF_seize_ps.wav
2.5150716541184063e-09,1.9670924032837453e-08,"[4.805682688240509e-10, 1.3340418962119767e-09, 1.4383493699578665e-11]",OAF_boat_fear.wav
2.91570613447821e-09,2.3267981345959898e-08,"[2.908023131378621e-09, 7.890121104615647e-10, 4.524153843789511e-11]",OAF_cool_ps.wav
7.2379242977968515e-09,1.1483587024785071e-06,"[8.895901943804755e-09, 2.5574893515671883e-08, 1.506233505166711e-07]",YAF_join_ps.wav
3.083307962820303e-09,6.410707044773834e-07,"[2.845956425804462e-08, 6.952169356523044e-08, 2.3058194499129056e-10]",OAF_doll_fear.wav
5.857191159086906e-09,6.022197937464886e-07,"[2.4377325328260873e-09, 3.431926351581029e-10, 3.7120440004306856e-09]",YAF_chat_sad.wav
8.86891229655086e-09,0.0002837698116976812,"[2.423333860309191e-08, 7.670457097823689e-07, 5.307347245322456e-05]",YAF_thought_angry.wav
2.744619959640409e-09,4.041304443128586e-08,"[6.401378832079837e-10, 3.314791447978659e-09, 4.88758335995636e-11]",OAF_wire_ps.wav
7.567226007654232e-09,1.0470345173138373e-05,"[4.1902553243927226e-08, 2.212730403498962e-06, 1.837449535763437e-07]",YAF_met_fear.wav
7.819213111102834e-09,2.5712696635197224e-07,"[8.861422854127884e-10, 7.169398161088206e-09, 5.4262736037365505e-08]",YAF_soup_disgust.wav
2.71133170085921e-09,1.193979902955193e-07,"[4.940196958984697e-09, 1.6427696624519997e-09, 2.4518287561382983e-11]",OAF_pick_fear.wav
2.2161985909856804e-09,6.134474304843392e-10,"[2.557732625551095e-11, 8.472018281365603e-13, 1.0832135523445255e-12]",OAF_witch_sad.wav
2.1444635070853484e-09,7.452955595694054e-10,"[2.7637144401986652e-11, 7.063039009675589e-12, 1.4510187962963705e-13]",OAF_get_sad.wav
2.6385170504623518e-09,3.25056440001559e-08,"[4.228003464855148e-10, 9.400546876413326e-10, 8.504121786225672e-11]",OAF_jail_fear.wav
2.2023033621275294e-09,7.003869270826344e-08,"[2.263247012081664e-09, 3.4443749808119957e-09, 1.334823897693713e-10]",OAF_loaf_disgust.wav
3.72208489911759e-09,4.071682654078765e-09,"[1.3843699933444227e-10, 3.9997500094220866e-12, 2.2950590715291162e-12]",YAF_bite_sad.wav
6.773222483994196e-09,0.00015363179532798028,"[5.251108452982095e-07, 3.3613032286696687e-06, 1.4898934903772535e-05]",YAF_fail_happy.wav
2.9940433016312605e-09,3.899780878484954e-08,"[1.9484334030064883e-09, 5.851386996878837e-10, 2.830695786626745e-09]",OAF_cheek_happy.wav
8.848333457905683e-09,0.00018085761182943687,"[5.588203343201737e-07, 7.543953572730467e-06, 5.565633931031367e-06]",YAF_check_happy.wav
3.4418476504200255e-09,3.9804892151893103e-07,"[4.448468882184094e-08, 3.994956844017645e-08, 3.754748032599691e-10]",OAF_mode_angry.wav
3.2554455343331138e-09,8.674416513534524e-08,"[2.0386132619773946e-09, 2.01517839052918e-08, 6.641164918922597e-11]",OAF_bar_angry.wav
9.0132585575843e-09,1.666109733501595e-06,"[3.6999278444980125e-08, 1.3182675210406335e-07, 2.4821056059861273e-08]",YAF_sure_ps.wav
1.841366006765481e-09,1.283959334509051e-09,"[5.938243439097275e-11, 6.12428541222514e-12, 5.982708766915563e-14]",OAF_pike_sad.wav
3.058159849627903e-09,7.548405939313896e-10,"[5.0996605984749094e-11, 3.756714255487395e-11, 3.220371586981612e-13]",OAF_kite_sad.wav
7.626972284311802e-09,4.6890998272181415e-06,"[5.051347037547448e-09, 1.5158712896275306e-07, 4.3416548590099605e-07]",YAF_ring_fear.wav
9.336105063159105e-09,5.9488397296558245e-05,"[2.3503535011572523e-07, 4.963558025309658e-06, 1.4527843697226998e-06]",YAF_chain_happy.wav
6.174120316803236e-09,3.8282785163704234e-06,"[2.484073763408935e-08, 5.786862411583077e-07, 1.1439448573584367e-07]",YAF_dip_fear.wav
7.893693575804636e-09,5.6937532118118984e-05,"[1.892359495215625e-08, 2.223780155505737e-06, 5.0734074508249314e-06]",YAF_bath_angry.wav
2.664352836207616e-09,2.661191823010318e-08,"[3.516900765536174e-10, 9.64197766670289e-09, 3.2538395692018653e-12]",OAF_far_happy.wav
4.208540521672929e-09,6.104812731651611e-08,"[1.3255119404707589e-09, 7.880663062787877e-09, 2.836353584141486e-10]",OAF_gas_ps.wav
3.134720236620775e-09,7.95719607807945e-09,"[5.980810454395238e-10, 1.211570040884807e-10, 3.8660573019485845e-12]",OAF_pool_happy.wav
8.56262412546075e-09,2.174189151495956e-07,"[7.557725715946088e-10, 5.10892123618501e-09, 3.321413393823378e-08]",YAF_dodge_disgust.wav
4.47898365432726e-09,1.8756294337168176e-07,"[1.8278052464249052e-09, 6.3476613437454e-10, 4.271883389398068e-09]",YAF_peg_sad.wav
3.2904661780219668e-09,8.880435951288619e-08,"[3.749688471946099e-09, 3.511552096553261e-09, 2.357511360834525e-10]",OAF_wire_disgust.wav
4.564191154610378e-09,8.800462013491214e-09,"[3.43493272190934e-10, 3.586608453341802e-11, 1.6338733297803096e-10]",YAF_home_neutral.wav
8.011269663496982e-09,3.659749871277844e-07,"[1.2809191354822326e-09, 2.5399450978131723e-08, 2.821656177884577e-08]",YAF_jug_neutral.wav
2.2905087455504307e-09,1.2376139293532173e-09,"[4.5387064852594247e-11, 1.5532229095847554e-11, 2.3860592596930373e-12]",OAF_turn_sad.wav
3.1977496307764482e-09,2.6781114756508452e-08,"[1.123067832508843e-09, 1.7493093151262364e-09, 1.774539158563047e-11]",OAF_get_happy.wav
6.538575386825758e-09,1.929339808783842e-06,"[1.636066680140821e-08, 2.4158003634042974e-07, 1.447130751008206e-07]",YAF_thought_ps.wav
7.93193609795945e-09,0.00023046664349268017,"[6.125195252811e-07, 9.791522427485031e-06, 1.3197347151395067e-05]",YAF_near_happy.wav
6.303461898984358e-09,1.5691296192259068e-06,"[7.87710973520638e-09, 1.6352052029322037e-08, 2.078379420589562e-07]",YAF_date_ps.wav
3.16775695028569e-09,1.7266160486304986e-08,"[5.758434531956658e-10, 1.3739303891879877e-09, 6.379610419423244e-12]",OAF_perch_happy.wav
3.4488750983812996e-09,1.762839093116204e-08,"[8.162689798373719e-10, 9.967379437056709e-10, 1.5055421338066097e-11]",OAF_said_happy.wav
2.513443880194813e-09,3.3011090704992536e-08,"[1.1211947502332622e-09, 2.792964852514117e-09, 2.975986849330391e-11]",OAF_book_happy.wav
3.0316226364601253e-09,1.5334142542718183e-07,"[1.5168328745423936e-08, 1.3666978433748242e-08, 3.833565127210355e-11]",OAF_boat_angry.wav
7.728970886532408e-09,4.2371247815853306e-05,"[2.6267352481447367e-07, 5.048499497905761e-06, 1.1134244637674672e-06]",YAF_nag_happy.wav
2.252920855577154e-09,3.169213441775515e-10,"[3.023497197826835e-11, 7.53174174464251e-12, 5.541574768105207e-13]",OAF_gas_neutral.wav
6.745712149145886e-09,3.559772254638358e-05,"[1.804921930559318e-07, 5.512973900731067e-06, 1.7447117543388548e-06]",YAF_nag_fear.wav
8.108669272124945e-09,3.6461735082781156e-07,"[2.804682796017179e-09, 3.254669862432203e-08, 1.5715571421114575e-08]",YAF_met_disgust.wav
9.097887829045137e-09,7.352042294661482e-05,"[2.0337895679234134e-07, 4.005132364500411e-06, 3.438692243813121e-06]",YAF_turn_happy.wav
7.3805917805876615e-09,8.150709285752007e-07,"[3.046236591385593e-09, 2.536646743338492e-08, 5.722918389421465e-08]",YAF_learn_disgust.wav
3.0221494809967354e-09,1.935608660424423e-07,"[3.977147096312831e-09, 4.8498809725503656e-08, 4.952669424190967e-11]",OAF_soap_angry.wav
8.216802826698012e-09,2.4581288683445285e-06,"[1.2180204729939089e-08, 1.3758094253031096e-07, 1.9823832387168874e-07]",YAF_dab_neutral.wav
2.8927438930543738e-09,9.6289952931676e-10,"[4.3610598393265414e-11, 3.342626868149474e-11, 1.5129877423250993e-12]",OAF_said_neutral.wav
5.07462119495826e-09,4.3851095885949366e-07,"[1.0771416710906947e-08, 8.678636978250056e-09, 2.2439020187677503e-09]",YAF_page_sad.wav
2.1747391664676978e-09,1.3075711373415368e-09,"[7.842662999671691e-11, 2.3506252468945074e-11, 9.169257591859134e-13]",OAF_dime_sad.wav
6.562837470239751e-09,3.436129094786678e-05,"[6.307279795520909e-08, 1.8425567770434154e-07, 4.67227236476896e-06]",YAF_rose_angry.wav
9.035944500524409e-09,0.0003926838410397436,"[3.186606588958281e-07, 7.011528814373865e-05, 2.5595242732289243e-05]",YAF_fat_angry.wav
1.091724017010639e-08,0.0005717871224920173,"[3.387028683759813e-07, 2.1707809031185406e-05, 5.608407142213671e-05]",YAF_hash_angry.wav
2.7884663456835148e-09,1.9938393631833612e-08,"[6.702758406297692e-10, 5.341004700850517e-09, 3.0976520733804904e-12]",OAF_void_happy.wav
8.198398307306905e-09,6.282998741476511e-05,"[5.5075755640676555e-09, 7.049879824652609e-08, 8.154946621514521e-06]",YAF_when_angry.wav
7.00694477347308e-09,5.706681380186266e-06,"[2.2302508750021496e-08, 7.685160601264624e-07, 1.1167008972265191e-07]",YAF_yes_fear.wav
6.339473533915178e-09,5.653210314746825e-07,"[1.9576496368216017e-09, 5.889617310344292e-08, 3.171320942630096e-08]",YAF_talk_ps.wav
7.236499999081028e-09,1.5277404829163921e-06,"[1.9811186474703963e-09, 4.669904369670299e-08, 1.3268044209751235e-07]",YAF_yes_disgust.wav
3.245724420506893e-09,5.947791864687e-09,"[2.907848890142203e-10, 1.0381646506588064e-09, 2.095063658235274e-12]",OAF_thumb_happy.wav
2.5064408916289353e-09,7.855163666503401e-08,"[9.287499087534528e-09, 2.7186545651534837e-09, 1.8933452274501975e-11]",OAF_mood_happy.wav
8.710972611487789e-09,0.0008629434284483772,"[4.330842082957932e-08, 8.746194272504324e-06, 0.00022049903363745386]",YAF_dab_angry.wav
3.1470489191145048e-09,2.0304095600281138e-07,"[1.0424181966576958e-08, 3.279360470727865e-08, 1.8491943569650937e-11]",OAF_lore_angry.wav
6.4544184975175355e-09,5.000644455035802e-05,"[5.9118094244543385e-08, 7.00087235233329e-07, 2.3616818354422427e-06]",YAF_death_angry.wav
3.799433048529244e-09,7.271828288691379e-09,"[2.555878451404295e-10, 1.8907745544736797e-09, 8.014493176961688e-12]",OAF_wash_happy.wav
2.725027965854628e-09,8.659918686139763e-09,"[1.8662181908341284e-10, 1.8460403753074037e-10, 6.470296561640279e-10]",OAF_keg_happy.wav
4.383805988701347e-09,1.627623361532402e-06,"[4.235244443178147e-08, 1.3699759163361336e-08, 3.817709438784581e-09]",YAF_lot_sad.wav
9.749268981367558e-09,2.179364748408665e-05,"[5.4702817515684e-08, 6.503238819940869e-07, 1.2428647874336381e-06]",YAF_sheep_fear.wav
2.737541746589677e-09,2.770270869912858e-08,"[6.233703978044314e-10, 1.3909625367589863e-09, 9.133237646793673e-12]",OAF_limb_happy.wav
2.4908022972522206e-09,3.3042075015748983e-10,"[1.167682534685206e-11, 4.122946628827213e-12, 4.5353709170521876e-13]",OAF_neat_neutral.wav
3.46555816231937e-09,6.475032413021961e-07,"[3.365155240092824e-08, 4.669021180636727e-08, 6.383941092430786e-10]",OAF_lid_angry.wav
7.346572586120245e-09,0.00012013727579228875,"[1.64549288511735e-07, 1.81998719237956e-06, 1.1741594076420656e-05]",YAF_pearl_happy.wav
3.772339927659531e-09,1.2580288432472332e-07,"[3.601855904581294e-09, 7.901182226106025e-09, 6.4429119924543206e-09]",OAF_should_ps.wav
4.667019451302898e-09,2.568215222619779e-07,"[1.200179870363476e-08, 3.811799447962817e-08, 1.5928788792411494e-10]",OAF_red_angry.wav
1.862611483057649e-09,4.557900194301464e-10,"[5.829357086035574e-11, 1.839647349287171e-11, 1.589235982914283e-13]",OAF_rose_neutral.wav
7.055982437021989e-09,6.60720057201713e-05,"[2.4697578360992826e-07, 2.6680597388637447e-06, 4.1606435472925645e-06]",YAF_mop_happy.wav
4.273946448188119e-09,1.3745475769224485e-07,"[1.5138870486348794e-09, 8.550689128095105e-11, 7.857035003299227e-10]",YAF_gaze_sad.wav
4.3317415074094975e-09,3.4760689171702777e-09,"[9.104006206372704e-11, 1.641156937687854e-10, 1.5058909982539592e-11]",YAF_knock_neutral.wav
2.6238786735621684e-09,1.8309955650051983e-08,"[5.399357544459473e-10, 1.9685915245555288e-09, 2.1812299547927423e-11]",OAF_learn_happy.wav
5.775031642639347e-09,2.7269467567720883e-07,"[1.2103462050196433e-09, 9.007822730449653e-09, 2.9420187857760178e-08]",YAF_room_disgust.wav
4.778321349004144e-09,1.164671636894944e-07,"[1.3357401741317352e-09, 2.4902205703743347e-11, 1.9140320537154712e-09]",YAF_neat_sad.wav
3.17506582517422e-09,3.217447481798216e-08,"[6.539121681178871e-10, 2.242054961697401e-10, 1.0148438499018011e-11]",OAF_limb_disgust.wav
5.09982393258252e-09,2.2209347204449678e-07,"[1.7289825527387215e-09, 1.916749711349059e-09, 2.643160611995611e-09]",YAF_cab_sad.wav
2.914298723557982e-09,2.2108424137802696e-07,"[2.5300587229886614e-09, 2.4674069740730334e-08, 3.4238958692368586e-10]",OAF_read_angry.wav
5.681072939162454e-09,5.798696564043965e-06,"[7.75567946582883e-08, 7.589460631216028e-07, 2.40737093252412e-07]",YAF_whip_happy.wav
6.0231946675231144e-09,5.641280081642305e-08,"[4.22968384599511e-10, 1.6928180356644547e-09, 3.6961231827235645e-09]",YAF_ring_neutral.wav
6.563253828268808e-09,6.297511953710506e-08,"[1.37445998984644e-09, 7.607682401209637e-09, 9.558855753561957e-10]",YAF_tool_neutral.wav
4.651397496247477e-09,4.485520648434132e-07,"[5.372917956169859e-09, 7.229075280820681e-10, 3.7637758015523015e-09]",YAF_king_sad.wav
3.033157232919356e-09,1.2243543687264566e-09,"[5.365275277715609e-11, 1.1191449248436239e-10, 1.6647949101671345e-11]",OAF_shawl_neutral.wav
4.134300022971136e-09,1.1100808092935323e-07,"[9.877802025885576e-10, 2.977418133527578e-11, 9.366695429420538e-10]",YAF_merge_sad.wav
5.4906447687446905e-09,2.137715162667048e-07,"[3.825204778825819e-09, 3.577271668265988e-09, 1.2024907785757668e-08]",YAF_dip_neutral.wav
1.933230250849845e-09,3.449788157494874e-10,"[2.2283877087832766e-11, 1.859517248323246e-12, 5.669957889591234e-13]",OAF_wife_sad.wav
2.8688770119449703e-09,3.469850300670649e-08,"[4.100744967111534e-10, 4.1349618554250555e-09, 9.378272263818187e-11]",OAF_wash_ps.wav
3.938314880528066e-09,3.045491706984667e-09,"[4.7291618346686474e-11, 4.258502715751579e-12, 1.5142192607907843e-10]",YAF_came_sad.wav
7.964582492332783e-09,6.397105141712226e-07,"[4.431506874959514e-09, 9.983539955767069e-08, 9.232687349594027e-09]",YAF_walk_neutral.wav
2.7417591966183967e-09,5.067204865891273e-08,"[1.5241737733703778e-09, 3.959160032342249e-09, 4.6304784263924505e-11]",OAF_get_ps.wav
7.050815247521792e-09,0.00013768598982905557,"[4.49636703768416e-07, 8.995684751350758e-06, 6.119783525024332e-06]",YAF_mouse_happy.wav
2.110815348599754e-09,6.578070564336848e-10,"[3.236254404846662e-11, 1.9124068688153335e-12, 1.1346499459555222e-13]",OAF_yearn_sad.wav
5.042228840729618e-09,4.363614439829227e-07,"[6.84988626687679e-09, 1.795232139820784e-09, 9.513449218806155e-09]",YAF_hire_sad.wav
4.8281397973625315e-09,1.6200155297222196e-08,"[7.846288019264038e-10, 3.400549532872504e-10, 2.5419325175470374e-10]",YAF_puff_neutral.wav
4.322426203220933e-09,4.29115817147425e-07,"[3.6007941003201416e-09, 5.285999283562976e-10, 6.396435804673858e-09]",YAF_talk_sad.wav
7.803335038845318e-09,6.71765997885083e-05,"[9.452278312772776e-09, 2.055221366337946e-07, 1.2125692443314952e-05]",YAF_white_angry.wav
3.3086759184197577e-09,1.389315952983967e-09,"[5.817808776869384e-11, 6.175498218280942e-11, 4.556736208798403e-12]",OAF_gaze_neutral.wav
5.104839287422223e-09,9.64117353586147e-09,"[2.728805048935743e-10, 7.756997305974431e-10, 3.8520653662660006e-11]",YAF_lot_neutral.wav
3.5160329987279398e-09,7.348776956070731e-08,"[1.8408442301211284e-09, 1.0099420774967801e-08, 1.952365798813228e-10]",OAF_rain_ps.wav
4.564386897771979e-09,8.178298802468932e-08,"[1.0486001843351891e-09, 5.285049208688749e-10, 8.308182643787475e-10]",YAF_bean_sad.wav
3.415034642996468e-09,7.180128628683817e-08,"[1.0931517098467589e-09, 2.7604389233519233e-08, 9.8295847206755e-11]",OAF_perch_ps.wav
4.75620371341623e-09,3.659427046978192e-07,"[4.703782544054218e-09, 6.206550813408687e-10, 2.7952879413879624e-09]",YAF_whip_sad.wav
5.0243565800679015e-09,3.214722058938736e-07,"[3.631240724107431e-09, 5.900085004411343e-10, 2.168049355624643e-09]",YAF_tape_sad.wav
6.1783182699698155e-09,1.2830548959603562e-06,"[4.922052507262151e-08, 1.6932913257195105e-08, 2.991950819176614e-08]",YAF_which_ps.wav
4.346538757053539e-09,1.000501377347223e-07,"[1.1164384519222483e-09, 4.4085903791829376e-08, 5.14515157596399e-11]",OAF_half_ps.wav
2.2864560730035656e-09,2.259665890686754e-09,"[7.998383481204192e-11, 1.4703100212495666e-11, 1.762035719927295e-12]",OAF_death_sad.wav
3.111188213388157e-09,3.542239192254962e-07,"[1.0487013075647724e-08, 1.580604972809834e-08, 1.8216858723122906e-10]",OAF_haze_angry.wav
7.963588203282996e-09,0.0005070296237459646,"[4.749165093761589e-07, 6.21420235860975e-06, 9.879087280345667e-05]",YAF_jar_angry.wav
2.859323541133289e-09,2.0297409542824903e-08,"[1.326287243383208e-09, 1.1543340223784342e-09, 2.581511986168853e-11]",OAF_fit_happy.wav
2.000433827436102e-09,1.6286757981406007e-09,"[2.1717501799709913e-10, 1.0331233422373758e-11, 3.448777329572944e-13]",OAF_vine_sad.wav
2.794860919460503e-09,1.379554434095046e-08,"[1.5620626389674835e-10, 4.765961895392072e-10, 2.4066230760267025e-11]",OAF_nag_disgust.wav
2.573354310642866e-09,1.9660407611327778e-08,"[1.6850907895918821e-10, 1.6030555234271401e-09, 1.6820411980745302e-11]",OAF_door_fear.wav
3.133306468511923e-09,4.665750976959359e-10,"[3.092942453745386e-11, 2.5095892367361514e-11, 2.109245665829473e-12]",OAF_judge_neutral.wav
1.0109502728569501e-08,1.1257958483615741e-05,"[2.5798619315793658e-08, 1.4135855903876886e-07, 5.982283273528417e-08]",YAF_which_fear.wav
5.73207414322462e-09,5.706643176656391e-07,"[2.6272528310897674e-09, 2.1608752068471017e-10, 2.7723686635142572e-09]",YAF_juice_sad.wav
7.384906362391163e-09,6.899292720304425e-06,"[1.6205526465531446e-08, 1.3761471979221328e-06, 3.5384914298914805e-07]",YAF_rat_fear.wav
4.998841187269062e-09,2.1309395448193825e-07,"[1.8439910274806634e-09, 3.4022381235690035e-10, 4.2237306451228435e-09]",YAF_when_sad.wav
1.0574586205783524e-08,1.5614164396129488e-05,"[1.9188928952914905e-08, 8.646687958525805e-07, 2.141853434730016e-06]",YAF_match_fear.wav
2.653514238061631e-09,5.322937172102611e-10,"[1.1334174448600041e-11, 4.964816399056062e-12, 2.4456371551561862e-11]",OAF_chain_neutral.wav
2.274496789759062e-09,3.094883484200855e-08,"[1.1789919662519729e-09, 7.923180647805105e-10, 9.61313753344796e-11]",OAF_food_disgust.wav
3.21179633647302e-09,2.433998129493304e-08,"[8.97550536570175e-10, 6.198860447914803e-09, 2.1905311555687213e-10]",OAF_chalk_happy.wav
8.56378389775437e-09,6.25801231311028e-05,"[2.6163587476527828e-08, 4.3976846057270063e-07, 1.1384182137616046e-05]",YAF_team_angry.wav
5.336735845103846e-09,8.256859186469906e-06,"[5.0476742662843204e-08, 2.364805599786636e-06, 5.946678940615692e-07]",YAF_burn_fear.wav
3.1178282036906173e-09,3.793214228412237e-09,"[1.4940041457585408e-10, 2.678230112545257e-10, 2.729824656608975e-10]",OAF_sure_disgust.wav
6.8927663879107935e-09,0.0009612430613612377,"[1.3779681741088393e-07, 3.8184102858466286e-06, 0.00019742236888933373]",YAF_love_angry.wav
6.5207483169662065e-09,8.602456679383794e-06,"[5.3884126413734357e-08, 1.7833885658042346e-06, 1.8837606835153784e-07]",YAF_lid_fear.wav
